#reverse_pos	count	cdf
1495	3	0.91473
1496	2	0.914742
1497	5	0.914771
1498	3	0.914788
1499	4	0.914812
1500	2	0.914823
1501	2	0.914835
1502	3	0.914852
1503	4	0.914875
1504	4	0.914899
1505	3	0.914916
1506	3	0.914933
1507	5	0.914962
1509	4	0.914986
1510	4	0.915009
1511	4	0.915032
1512	4	0.915055
1513	1	0.915061
1514	4	0.915084
1515	4	0.915107
1516	3	0.915125
1517	6	0.91516
1518	4	0.915183
1519	3	0.9152
1520	5	0.915229
1521	3	0.915247
1522	4	0.91527
1523	4	0.915293
1524	5	0.915322
1525	5	0.915351
1526	9	0.915403
1527	6	0.915438
1528	4	0.915461
1529	3	0.915479
1530	5	0.915508
1531	9	0.91556
1532	9	0.915612
1533	7	0.915653
1534	3	0.91567
1535	12	0.91574
1536	8	0.915786
1537	6	0.915821
1538	3	0.915838
1539	5	0.915867
1540	4	0.915891
1541	4	0.915914
1542	4	0.915937
1543	5	0.915966
1544	6	0.916001
1545	4	0.916024
1546	4	0.916047
1547	10	0.916105
1548	6	0.91614
1549	1	0.916146
1550	2	0.916158
1551	2	0.916169
1553	6	0.916204
1554	4	0.916227
1555	3	0.916245
1556	4	0.916268
1557	2	0.916279
1558	4	0.916303
1559	1	0.916308
1560	3	0.916326
1561	5	0.916355
1562	3	0.916372
1563	1	0.916378
1564	3	0.916395
1565	2	0.916407
1566	3	0.916424
1567	1	0.91643
1568	4	0.916453
1569	1	0.916459
1570	5	0.916488
1571	4	0.916511
1572	1	0.916517
1573	4	0.91654
1574	5	0.916569
1575	3	0.916587
1576	3	0.916604
1577	2	0.916616
1578	4	0.916639
1579	2	0.916651
1580	2	0.916662
1581	5	0.916691
1582	3	0.916709
1583	2	0.91672
1584	3	0.916738
1585	4	0.916761
1586	7	0.916802
1587	3	0.916819
1588	7	0.91686
1589	3	0.916877
1591	3	0.916894
1593	4	0.916918
1594	4	0.916941
1595	2	0.916952
1596	4	0.916976
1597	6	0.91701
1598	5	0.917039
1599	2	0.917051
1600	3	0.917068
1601	5	0.917097
1602	4	0.917121
1603	2	0.917132
1604	1	0.917138
1605	7	0.917179
1606	4	0.917202
1607	2	0.917213
1608	2	0.917225
1609	1	0.917231
1610	2	0.917242
1612	2	0.917254
1614	1	0.91726
1615	2	0.917272
1616	4	0.917295
1618	4	0.917318
1619	3	0.917335
1620	3	0.917353
1621	1	0.917359
1622	1	0.917364
1623	2	0.917376
1624	2	0.917388
1625	1	0.917393
1626	2	0.917405
1627	2	0.917417
1628	4	0.91744
1629	5	0.917469
1630	4	0.917492
1632	1	0.917498
1633	5	0.917527
1634	3	0.917544
1635	4	0.917567
1636	2	0.917579
1637	3	0.917596
1638	6	0.917631
1639	3	0.917649
1640	3	0.917666
1641	2	0.917678
1642	4	0.917701
1643	5	0.91773
1644	3	0.917747
1645	6	0.917782
1646	4	0.917805
1647	1	0.917811
1648	4	0.917834
1649	4	0.917857
1650	4	0.917881
1651	3	0.917898
1652	2	0.91791
1653	3	0.917927
1654	3	0.917945
1655	4	0.917968
1656	3	0.917985
1657	3	0.918003
1658	2	0.918014
1659	5	0.918043
1661	6	0.918078
1662	2	0.91809
1663	3	0.918107
1664	2	0.918119
1665	4	0.918142
1666	2	0.918153
1667	4	0.918177
1668	2	0.918188
1669	4	0.918211
1670	2	0.918223
1671	3	0.91824
1672	2	0.918252
1673	5	0.918281
1674	1	0.918287
1675	6	0.918322
1676	5	0.918351
1677	1	0.918356
1678	1	0.918362
1679	3	0.91838
1680	4	0.918403
1681	5	0.918432
1682	2	0.918443
1684	4	0.918467
1685	3	0.918484
1686	1	0.91849
1687	1	0.918496
1688	5	0.918525
1689	3	0.918542
1690	1	0.918548
1691	2	0.91856
1692	2	0.918571
1693	2	0.918583
1694	2	0.918594
1695	7	0.918635
1696	3	0.918652
1697	5	0.918681
1698	2	0.918693
1699	2	0.918705
1700	7	0.918745
1701	4	0.918768
1703	6	0.918803
1704	4	0.918826
1706	6	0.918861
1707	3	0.918879
1708	3	0.918896
1709	6	0.918931
1710	4	0.918954
1711	4	0.918977
1712	4	0.919
1713	3	0.919018
1714	3	0.919035
1715	4	0.919058
1716	1	0.919064
1717	3	0.919082
1718	3	0.919099
1719	4	0.919122
1720	6	0.919157
1721	3	0.919175
1722	3	0.919192
1723	7	0.919233
1724	2	0.919244
1725	3	0.919262
1726	1	0.919267
1727	5	0.919296
1728	6	0.919331
1729	6	0.919366
1730	7	0.919407
1731	5	0.919436
1732	1	0.919441
1733	8	0.919488
1734	4	0.919511
1735	2	0.919523
1736	2	0.919534
1737	4	0.919557
1738	4	0.919581
1739	2	0.919592
1740	6	0.919627
1741	1	0.919633
1742	3	0.91965
1743	2	0.919662
1744	4	0.919685
1745	1	0.919691
1746	1	0.919697
1747	2	0.919708
1748	1	0.919714
1749	3	0.919731
1750	2	0.919743
1751	1	0.919749
1752	1	0.919755
1753	2	0.919766
1754	3	0.919784
1755	1	0.91979
1756	2	0.919801
1757	1	0.919807
1758	1	0.919813
1759	3	0.91983
1761	1	0.919836
1762	1	0.919842
1763	3	0.919859
1764	2	0.919871
1765	2	0.919882
1766	2	0.919894
1767	3	0.919911
1768	5	0.91994
1769	4	0.919964
1770	5	0.919993
1771	3	0.92001
1772	3	0.920027
1773	2	0.920039
1774	3	0.920056
1775	5	0.920085
1776	1	0.920091
1777	4	0.920114
1778	4	0.920138
1779	1	0.920143
1780	2	0.920155
1781	4	0.920178
1782	1	0.920184
1783	1	0.92019
1784	4	0.920213
1785	1	0.920219
1786	6	0.920254
1787	4	0.920277
1789	2	0.920288
1790	3	0.920306
1791	1	0.920312
1792	3	0.920329
1793	3	0.920346
1794	3	0.920364
1795	3	0.920381
1796	2	0.920393
1797	3	0.92041
1798	7	0.920451
1799	2	0.920463
1800	4	0.920486
1801	4	0.920509
1802	3	0.920526
1803	3	0.920544
1804	4	0.920567
1805	1	0.920573
1806	6	0.920608
1807	2	0.920619
1808	2	0.920631
1809	3	0.920648
1810	8	0.920695
1811	2	0.920706
1812	1	0.920712
1813	4	0.920735
1814	3	0.920753
1815	5	0.920782
1816	3	0.920799
1817	6	0.920834
1818	4	0.920857
1819	2	0.920869
1820	6	0.920903
1821	3	0.920921
1822	8	0.920967
1823	5	0.920996
1825	1	0.921002
1826	3	0.921019
1827	5	0.921049
1828	3	0.921066
1829	2	0.921078
1830	3	0.921095
1833	3	0.921112
1834	1	0.921118
1835	2	0.92113
1836	4	0.921153
1837	3	0.92117
1838	2	0.921182
1839	1	0.921188
1840	3	0.921205
1841	2	0.921217
1842	3	0.921234
1843	7	0.921275
1844	4	0.921298
1845	3	0.921315
1846	7	0.921356
1847	1	0.921362
1848	4	0.921385
1849	2	0.921397
1850	4	0.92142
1851	1	0.921426
1852	2	0.921437
1853	1	0.921443
1854	4	0.921466
1855	3	0.921484
1856	2	0.921495
1857	2	0.921507
1858	2	0.921518
1859	1	0.921524
1860	5	0.921553
1861	1	0.921559
1862	1	0.921565
1863	1	0.921571
1864	7	0.921611
1865	1	0.921617
1866	2	0.921629
1867	1	0.921634
1868	3	0.921652
1869	2	0.921664
1870	2	0.921675
1871	2	0.921687
1874	3	0.921704
1875	3	0.921722
1876	1	0.921727
1877	8	0.921774
1879	4	0.921797
1880	2	0.921809
1881	2	0.92182
1882	3	0.921838
1883	1	0.921843
1884	1	0.921849
1887	4	0.921872
1888	2	0.921884
1889	1	0.92189
1890	1	0.921896
1891	4	0.921919
1892	2	0.92193
1893	3	0.921948
1894	1	0.921954
1895	2	0.921965
1897	2	0.921977
1898	2	0.921988
1899	1	0.921994
1900	2	0.922006
1901	2	0.922017
1902	1	0.922023
1903	4	0.922046
1904	2	0.922058
1905	4	0.922081
1906	1	0.922087
1907	3	0.922104
1908	1	0.92211
1909	4	0.922133
1910	1	0.922139
1911	2	0.922151
1912	3	0.922168
1913	2	0.92218
1914	2	0.922191
1915	7	0.922232
1917	1	0.922238
1918	3	0.922255
1919	2	0.922267
1920	2	0.922279
1921	3	0.922296
1923	5	0.922325
1924	1	0.922331
1925	3	0.922348
1927	1	0.922354
1929	4	0.922377
1930	1	0.922383
1931	2	0.922395
1932	3	0.922412
1934	1	0.922418
1935	1	0.922424
1936	3	0.922441
1937	2	0.922453
1938	1	0.922458
1939	1	0.922464
1940	2	0.922476
1941	3	0.922493
1943	4	0.922516
1944	5	0.922545
1945	2	0.922557
1946	2	0.922569
1947	2	0.92258
1948	3	0.922598
1949	1	0.922603
1950	2	0.922615
1951	2	0.922627
1952	1	0.922632
1953	1	0.922638
1954	1	0.922644
1955	1	0.92265
1956	3	0.922667
1957	1	0.922673
1958	3	0.92269
1960	1	0.922696
1961	1	0.922702
1963	3	0.922719
1964	4	0.922743
1965	4	0.922766
1966	5	0.922795
1967	2	0.922806
1968	3	0.922824
1969	3	0.922841
1970	2	0.922853
1971	1	0.922859
1972	3	0.922876
1973	3	0.922893
1974	2	0.922905
1975	1	0.922911
1976	5	0.92294
1977	3	0.922957
1978	1	0.922963
1979	2	0.922975
1980	2	0.922986
1981	2	0.922998
1982	2	0.92301
1983	2	0.923021
1985	3	0.923039
1986	1	0.923044
1987	5	0.923073
1988	2	0.923085
1989	1	0.923091
1990	1	0.923097
1991	2	0.923108
1992	1	0.923114
1993	1	0.92312
1994	3	0.923137
1995	2	0.923149
1996	5	0.923178
1997	3	0.923195
1998	5	0.923224
2000	2	0.923236
2001	3	0.923253
2002	1	0.923259
2003	3	0.923276
2006	1	0.923282
2007	1	0.923288
2008	1	0.923294
2009	1	0.9233
2010	2	0.923311
2011	3	0.923329
2012	1	0.923334
2013	2	0.923346
2016	2	0.923358
2017	3	0.923375
2018	2	0.923387
2019	2	0.923398
2020	1	0.923404
2021	1	0.92341
2022	1	0.923416
2024	4	0.923439
2025	2	0.92345
2026	1	0.923456
2028	4	0.923479
2029	1	0.923485
2030	1	0.923491
2031	2	0.923503
2032	3	0.92352
2033	4	0.923543
2034	4	0.923567
2035	2	0.923578
2036	2	0.92359
2038	2	0.923601
2039	3	0.923619
2040	3	0.923636
2041	1	0.923642
2042	3	0.923659
2043	2	0.923671
2045	2	0.923683
2046	5	0.923712
2047	5	0.923741
2049	2	0.923752
2050	1	0.923758
2051	2	0.92377
2052	4	0.923793
2053	3	0.92381
2054	2	0.923822
2055	4	0.923845
2056	4	0.923868
2059	2	0.92388
2060	5	0.923909
2061	2	0.92392
2062	3	0.923938
2063	2	0.923949
2064	5	0.923978
2065	5	0.924007
2066	1	0.924013
2068	2	0.924025
2069	3	0.924042
2070	2	0.924054
2071	1	0.92406
2072	2	0.924071
2073	2	0.924083
2074	2	0.924094
2075	1	0.9241
2076	1	0.924106
2077	1	0.924112
2078	3	0.924129
2079	1	0.924135
2080	3	0.924152
2081	1	0.924158
2082	1	0.924164
2083	3	0.924182
2085	1	0.924187
2086	1	0.924193
2087	1	0.924199
2088	1	0.924205
2089	1	0.924211
2091	3	0.924228
2092	3	0.924245
2093	3	0.924263
2094	4	0.924286
2095	1	0.924292
2096	3	0.924309
2097	1	0.924315
2098	6	0.92435
2099	2	0.924361
2100	2	0.924373
2101	4	0.924396
2102	4	0.924419
2103	2	0.924431
2104	3	0.924448
2105	1	0.924454
2108	1	0.92446
2109	2	0.924472
2110	1	0.924477
2111	2	0.924489
2112	1	0.924495
2114	1	0.924501
2115	4	0.924524
2116	2	0.924535
2117	2	0.924547
2118	2	0.924559
2119	2	0.92457
2120	1	0.924576
2121	3	0.924593
2122	1	0.924599
2123	1	0.924605
2126	1	0.924611
2127	2	0.924622
2128	3	0.92464
2129	2	0.924651
2130	3	0.924669
2133	7	0.924709
2134	2	0.924721
2135	4	0.924744
2136	3	0.924762
2137	2	0.924773
2139	2	0.924785
2140	4	0.924808
2141	2	0.92482
2142	1	0.924826
2143	3	0.924843
2144	1	0.924849
2145	4	0.924872
2146	1	0.924878
2147	2	0.924889
2148	1	0.924895
2149	2	0.924907
2150	2	0.924918
2151	3	0.924936
2152	2	0.924947
2153	1	0.924953
2154	3	0.924971
2156	1	0.924976
2158	2	0.924988
2159	2	0.925
2160	3	0.925017
2161	2	0.925029
2162	2	0.92504
2163	2	0.925052
2164	1	0.925058
2165	1	0.925063
2166	4	0.925087
2168	2	0.925098
2171	1	0.925104
2172	3	0.925121
2173	1	0.925127
2174	3	0.925145
2176	2	0.925156
2177	2	0.925168
2178	1	0.925174
2179	1	0.925179
2180	2	0.925191
2181	1	0.925197
2182	1	0.925203
2183	1	0.925208
2184	2	0.92522
2185	1	0.925226
2188	2	0.925237
2189	1	0.925243
2191	1	0.925249
2192	3	0.925266
2193	2	0.925278
2194	2	0.92529
2195	1	0.925295
2196	3	0.925313
2197	3	0.92533
2198	2	0.925342
2200	1	0.925348
2203	1	0.925353
2206	2	0.925365
2207	2	0.925377
2210	2	0.925388
2212	1	0.925394
2213	1	0.9254
2214	3	0.925417
2215	1	0.925423
2216	1	0.925429
2217	2	0.925441
2218	2	0.925452
2219	5	0.925481
2220	2	0.925493
2221	2	0.925504
2222	2	0.925516
2223	1	0.925522
2224	2	0.925533
2225	2	0.925545
2226	3	0.925562
2227	2	0.925574
2228	2	0.925586
2229	1	0.925591
2230	1	0.925597
2231	4	0.92562
2233	1	0.925626
2235	2	0.925638
2236	1	0.925644
2237	1	0.925649
2238	1	0.925655
2239	1	0.925661
2240	2	0.925673
2241	1	0.925678
2242	2	0.92569
2244	3	0.925707
2245	1	0.925713
2246	1	0.925719
2247	1	0.925725
2248	1	0.925731
2249	5	0.92576
2250	2	0.925771
2251	2	0.925783
2253	2	0.925794
2254	3	0.925812
2255	1	0.925818
2256	2	0.925829
2258	1	0.925835
2260	3	0.925852
2261	2	0.925864
2265	3	0.925881
2267	2	0.925893
2268	1	0.925899
2269	2	0.92591
2270	2	0.925922
2271	2	0.925934
2273	1	0.925939
2274	1	0.925945
2276	3	0.925963
2277	2	0.925974
2278	3	0.925992
2280	2	0.926003
2281	1	0.926009
2282	2	0.926021
2283	4	0.926044
2285	3	0.926061
2286	2	0.926073
2288	2	0.926085
2289	2	0.926096
2290	1	0.926102
2291	1	0.926108
2292	1	0.926114
2293	1	0.926119
2294	3	0.926137
2295	2	0.926148
2297	2	0.92616
2298	1	0.926166
2299	1	0.926172
2300	6	0.926206
2302	1	0.926212
2303	1	0.926218
2304	1	0.926224
2306	1	0.92623
2307	1	0.926235
2308	2	0.926247
2309	1	0.926253
2310	3	0.92627
2311	2	0.926282
2312	1	0.926288
2313	2	0.926299
2314	2	0.926311
2316	2	0.926322
2317	1	0.926328
2320	3	0.926346
2321	2	0.926357
2322	2	0.926369
2331	1	0.926375
2333	1	0.92638
2334	2	0.926392
2335	1	0.926398
2336	1	0.926404
2337	1	0.926409
2339	1	0.926415
2340	2	0.926427
2341	1	0.926433
2343	1	0.926438
2350	1	0.926444
2351	1	0.92645
2353	2	0.926462
2354	1	0.926467
2355	2	0.926479
2357	2	0.926491
2359	2	0.926502
2360	2	0.926514
2362	1	0.92652
2363	1	0.926525
2365	2	0.926537
2368	1	0.926543
2369	2	0.926554
2370	3	0.926572
2371	3	0.926589
2372	2	0.926601
2373	1	0.926607
2376	5	0.926636
2377	1	0.926641
2378	3	0.926659
2379	3	0.926676
2380	2	0.926688
2382	6	0.926723
2383	5	0.926752
2384	1	0.926758
2385	1	0.926763
2386	3	0.926781
2387	2	0.926792
2388	1	0.926798
2389	1	0.926804
2390	3	0.926821
2391	1	0.926827
2392	5	0.926856
2393	2	0.926868
2395	2	0.926879
2396	1	0.926885
2397	1	0.926891
2398	2	0.926903
2400	2	0.926914
2404	1	0.92692
2406	2	0.926932
2407	1	0.926937
2411	2	0.926949
2412	2	0.926961
2413	2	0.926972
2415	1	0.926978
2416	2	0.92699
2419	2	0.927001
2420	5	0.92703
2421	1	0.927036
2424	1	0.927042
2425	2	0.927053
2427	2	0.927065
2429	1	0.927071
2432	1	0.927077
2437	1	0.927082
2440	1	0.927088
2445	2	0.9271
2446	1	0.927106
2451	2	0.927117
2452	3	0.927135
2454	1	0.92714
2456	1	0.927146
2459	1	0.927152
2460	1	0.927158
2461	1	0.927164
2462	1	0.927169
2463	1	0.927175
2467	1	0.927181
2468	1	0.927187
2469	1	0.927193
2473	1	0.927198
2474	2	0.92721
2476	2	0.927222
2478	1	0.927227
2479	1	0.927233
2481	1	0.927239
2483	1	0.927245
2489	1	0.927251
2493	2	0.927262
2496	1	0.927268
2497	2	0.92728
2498	2	0.927291
2500	1	0.927297
2503	1	0.927303
2504	1	0.927309
2513	1	0.927315
2515	1	0.92732
2518	1	0.927326
2519	1	0.927332
2520	2	0.927344
2521	3	0.927361
2523	2	0.927373
2524	2	0.927384
2528	2	0.927396
2529	2	0.927407
2531	2	0.927419
2532	1	0.927425
2533	1	0.927431
2535	1	0.927436
2536	2	0.927448
2537	1	0.927454
2538	1	0.92746
2539	2	0.927471
2541	2	0.927483
2542	2	0.927494
2543	3	0.927512
2545	1	0.927518
2546	5	0.927547
2547	2	0.927558
2548	1	0.927564
2549	2	0.927576
2550	1	0.927581
2551	1	0.927587
2552	1	0.927593
2553	1	0.927599
2554	1	0.927605
2555	1	0.92761
2556	1	0.927616
2557	2	0.927628
2558	1	0.927634
2559	1	0.927639
2560	1	0.927645
2561	1	0.927651
2563	1	0.927657
2564	1	0.927663
2569	1	0.927668
2570	2	0.92768
2577	2	0.927692
2580	1	0.927697
2586	1	0.927703
2587	1	0.927709
2590	1	0.927715
2591	2	0.927726
2592	1	0.927732
2594	1	0.927738
2598	1	0.927744
2600	1	0.92775
2601	1	0.927755
2602	1	0.927761
2609	1	0.927767
2610	1	0.927773
2613	2	0.927784
2617	2	0.927796
2622	3	0.927813
2625	1	0.927819
2626	1	0.927825
2627	2	0.927837
2630	1	0.927842
2631	1	0.927848
2636	1	0.927854
2638	1	0.92786
2639	1	0.927866
2640	1	0.927871
2641	1	0.927877
2642	3	0.927895
2643	1	0.9279
2644	1	0.927906
2648	1	0.927912
2650	1	0.927918
2651	1	0.927924
2653	1	0.927929
2655	1	0.927935
2657	3	0.927953
2659	1	0.927959
2661	1	0.927964
2662	1	0.92797
2663	1	0.927976
2664	1	0.927982
2666	2	0.927993
2667	1	0.927999
2672	2	0.928011
2677	2	0.928022
2689	1	0.928028
2697	2	0.92804
2698	1	0.928046
2701	1	0.928051
2707	1	0.928057
2708	1	0.928063
2710	1	0.928069
2713	1	0.928075
2716	1	0.92808
2717	1	0.928086
2718	2	0.928098
2721	1	0.928104
2724	1	0.928109
2725	1	0.928115
2726	1	0.928121
2727	1	0.928127
2729	1	0.928133
2730	1	0.928138
2731	1	0.928144
2734	1	0.92815
2735	3	0.928167
2740	1	0.928173
2742	2	0.928185
2744	1	0.928191
2745	1	0.928196
2746	1	0.928202
2747	1	0.928208
2750	1	0.928214
2752	1	0.92822
2754	1	0.928225
2755	1	0.928231
2759	2	0.928243
2764	1	0.928249
2765	1	0.928254
2767	1	0.92826
2779	1	0.928266
2787	1	0.928272
2788	1	0.928278
2792	1	0.928283
2795	1	0.928289
2796	2	0.928301
2798	1	0.928307
2802	1	0.928312
2806	1	0.928318
2808	1	0.928324
2812	2	0.928336
2813	1	0.928341
2823	1	0.928347
2834	1	0.928353
2837	1	0.928359
2838	1	0.928365
2839	1	0.92837
2840	1	0.928376
2843	2	0.928388
2847	1	0.928394
2849	1	0.928399
2860	1	0.928405
2863	1	0.928411
2864	1	0.928417
2866	2	0.928428
2867	1	0.928434
2870	1	0.92844
2872	1	0.928446
2882	1	0.928452
2890	1	0.928457
2891	1	0.928463
2895	1	0.928469
2896	1	0.928475
2900	1	0.928481
2910	1	0.928486
2911	2	0.928498
2913	1	0.928504
2914	1	0.92851
2916	1	0.928515
2918	1	0.928521
2920	1	0.928527
2923	1	0.928533
2928	2	0.928544
2930	3	0.928562
2935	1	0.928568
2936	2	0.928579
2937	2	0.928591
2948	1	0.928597
2952	1	0.928603
2955	2	0.928614
2959	1	0.92862
2967	1	0.928626
2968	1	0.928632
2969	1	0.928637
2975	1	0.928643
2977	1	0.928649
2978	1	0.928655
2979	2	0.928666
2980	2	0.928678
2983	1	0.928684
2986	1	0.92869
2988	1	0.928695
2989	1	0.928701
2992	1	0.928707
2995	1	0.928713
2997	1	0.928719
2998	1	0.928724
3000	1	0.92873
3007	1	0.928736
3009	2	0.928748
3010	2	0.928759
3011	1	0.928765
3012	1	0.928771
3014	1	0.928777
3016	2	0.928788
3020	2	0.9288
3021	1	0.928806
3022	1	0.928811
3024	1	0.928817
3030	1	0.928823
3038	1	0.928829
3050	1	0.928835
3055	1	0.92884
3056	2	0.928852
3058	1	0.928858
3061	1	0.928864
3068	1	0.928869
3071	1	0.928875
3074	1	0.928881
3076	1	0.928887
3077	1	0.928893
3078	2	0.928904
3080	1	0.92891
3083	1	0.928916
3087	1	0.928922
3094	1	0.928927
3095	1	0.928933
3096	1	0.928939
3105	2	0.928951
3106	1	0.928956
3113	1	0.928962
3116	1	0.928968
3122	1	0.928974
3123	1	0.92898
3124	1	0.928985
3125	1	0.928991
3133	1	0.928997
3134	1	0.929003
3135	2	0.929014
3141	1	0.92902
3152	1	0.929026
3156	1	0.929032
3162	1	0.929038
3163	1	0.929043
3165	1	0.929049
3170	1	0.929055
3174	1	0.929061
3176	2	0.929072
3177	1	0.929078
3178	1	0.929084
3180	1	0.92909
3181	1	0.929096
3183	2	0.929107
3184	1	0.929113
3187	1	0.929119
3197	1	0.929125
3199	1	0.92913
3204	1	0.929136
3208	2	0.929148
3210	2	0.929159
3213	1	0.929165
3215	1	0.929171
3219	2	0.929183
3220	2	0.929194
3222	1	0.9292
3225	1	0.929206
3228	1	0.929212
3233	1	0.929218
3236	2	0.929229
3237	2	0.929241
3238	1	0.929247
3239	2	0.929258
3241	1	0.929264
3243	1	0.92927
3246	1	0.929276
3252	1	0.929281
3253	1	0.929287
3254	1	0.929293
3255	1	0.929299
3256	1	0.929305
3257	1	0.92931
3264	1	0.929316
3265	1	0.929322
3267	1	0.929328
3270	1	0.929334
3275	1	0.929339
3277	1	0.929345
3278	1	0.929351
3285	1	0.929357
3287	2	0.929368
3289	2	0.92938
3290	1	0.929386
3294	1	0.929392
3296	2	0.929403
3297	2	0.929415
3299	1	0.929421
3303	1	0.929426
3305	1	0.929432
3308	2	0.929444
3309	1	0.92945
3312	1	0.929455
3313	1	0.929461
3315	1	0.929467
3317	1	0.929473
3318	1	0.929479
3319	1	0.929484
3320	1	0.92949
3321	1	0.929496
3324	3	0.929513
3325	1	0.929519
3327	1	0.929525
3334	1	0.929531
3336	2	0.929542
3338	1	0.929548
3343	2	0.92956
3345	2	0.929571
3346	1	0.929577
3351	1	0.929583
3361	1	0.929589
3364	1	0.929595
3366	2	0.929606
3369	1	0.929612
3378	1	0.929618
3379	1	0.929624
3381	1	0.929629
3386	1	0.929635
3392	1	0.929641
3397	1	0.929647
3399	1	0.929653
3400	1	0.929658
3401	1	0.929664
3404	1	0.92967
3405	1	0.929676
3408	1	0.929682
3413	1	0.929687
3422	1	0.929693
3423	1	0.929699
3424	1	0.929705
3425	2	0.929716
3427	1	0.929722
3430	1	0.929728
3434	1	0.929734
3437	2	0.929745
3440	1	0.929751
3443	2	0.929763
3445	1	0.929769
3450	1	0.929774
3451	1	0.92978
3454	1	0.929786
3455	1	0.929792
3457	1	0.929798
3464	1	0.929803
3465	1	0.929809
3469	1	0.929815
3472	1	0.929821
3474	1	0.929827
3480	1	0.929833
3481	2	0.929844
3486	1	0.92985
3488	2	0.929862
3491	1	0.929867
3497	2	0.929879
3513	1	0.929885
3515	1	0.929891
3526	1	0.929896
3527	1	0.929902
3529	1	0.929908
3538	1	0.929914
3551	1	0.92992
3553	1	0.929925
3559	2	0.929937
3567	1	0.929943
3572	1	0.929949
3576	1	0.929954
3577	1	0.92996
3579	1	0.929966
3584	2	0.929978
3585	2	0.929989
3589	1	0.929995
3593	1	0.930001
3598	1	0.930007
3606	1	0.930012
3612	1	0.930018
3623	1	0.930024
3634	1	0.93003
3638	1	0.930036
3640	2	0.930047
3648	1	0.930053
3656	1	0.930059
3658	1	0.930065
3662	1	0.93007
3673	1	0.930076
3677	1	0.930082
3685	1	0.930088
3688	1	0.930094
3689	1	0.930099
3691	1	0.930105
3693	1	0.930111
3696	1	0.930117
3713	1	0.930123
3717	1	0.930128
3721	1	0.930134
3723	1	0.93014
3726	1	0.930146
3727	1	0.930152
3736	1	0.930157
3746	1	0.930163
3751	1	0.930169
3755	1	0.930175
3764	1	0.930181
3765	1	0.930186
3770	1	0.930192
3782	1	0.930198
3783	1	0.930204
3788	2	0.930215
3791	1	0.930221
3794	1	0.930227
3801	1	0.930233
3813	1	0.930239
3816	1	0.930244
3827	1	0.93025
3828	1	0.930256
3829	1	0.930262
3830	1	0.930268
3831	1	0.930273
3836	1	0.930279
3839	2	0.930291
3858	1	0.930297
3859	1	0.930302
3860	1	0.930308
3864	2	0.93032
3873	2	0.930331
3874	1	0.930337
3878	1	0.930343
3883	1	0.930349
3887	1	0.930355
3892	1	0.93036
3894	1	0.930366
3895	2	0.930378
3904	1	0.930384
3907	1	0.930389
3908	2	0.930401
3926	1	0.930407
3934	1	0.930413
3943	1	0.930418
3944	1	0.930424
3958	2	0.930436
3973	1	0.930442
3975	2	0.930453
3990	1	0.930459
3994	1	0.930465
4003	1	0.930471
4005	1	0.930477
4006	1	0.930482
4009	3	0.9305
4010	1	0.930506
4011	1	0.930511
4016	1	0.930517
4019	1	0.930523
4021	1	0.930529
4028	2	0.93054
4031	1	0.930546
4043	1	0.930552
4050	1	0.930558
4053	1	0.930564
4059	1	0.930569
4067	1	0.930575
4084	1	0.930581
4086	1	0.930587
4099	1	0.930593
4150	1	0.930598
4153	1	0.930604
4155	1	0.93061
4156	1	0.930616
4163	1	0.930622
4171	1	0.930627
4172	1	0.930633
4178	1	0.930639
4182	2	0.930651
4203	1	0.930656
4208	1	0.930662
4217	1	0.930668
4233	1	0.930674
4244	1	0.93068
4250	1	0.930685
4254	1	0.930691
4255	1	0.930697
4256	1	0.930703
4258	1	0.930709
4263	1	0.930714
4264	1	0.93072
4272	3	0.930738
4277	1	0.930743
4282	1	0.930749
4296	1	0.930755
4300	1	0.930761
4301	1	0.930767
4306	1	0.930772
4311	2	0.930784
4314	1	0.93079
4320	1	0.930796
4321	1	0.930801
4323	1	0.930807
4326	1	0.930813
4327	1	0.930819
4328	1	0.930825
4329	1	0.93083
4348	1	0.930836
4350	1	0.930842
4353	1	0.930848
4357	1	0.930854
4363	1	0.930859
4364	1	0.930865
4365	1	0.930871
4369	1	0.930877
4382	1	0.930883
4383	2	0.930894
4389	1	0.9309
4391	1	0.930906
4397	1	0.930912
4400	1	0.930917
4401	1	0.930923
4404	1	0.930929
4405	1	0.930935
4408	1	0.930941
4412	1	0.930946
4417	1	0.930952
4421	1	0.930958
4424	1	0.930964
4429	2	0.930975
4432	1	0.930981
4437	2	0.930993
4441	1	0.930999
4442	1	0.931004
4444	1	0.93101
4446	1	0.931016
4454	1	0.931022
4455	1	0.931028
4459	1	0.931033
4460	1	0.931039
4462	1	0.931045
4464	1	0.931051
4468	1	0.931057
4469	1	0.931062
4471	1	0.931068
4474	2	0.93108
4480	1	0.931086
4481	1	0.931092
4483	1	0.931097
4484	1	0.931103
4488	1	0.931109
4489	1	0.931115
4490	2	0.931126
4491	1	0.931132
4498	2	0.931144
4508	1	0.93115
4511	1	0.931155
4512	1	0.931161
4522	1	0.931167
4529	1	0.931173
4534	1	0.931179
4535	1	0.931184
4539	2	0.931196
4540	2	0.931208
4541	1	0.931213
4542	2	0.931225
4543	1	0.931231
4544	1	0.931237
4545	1	0.931242
4546	1	0.931248
4547	1	0.931254
4549	1	0.93126
4553	1	0.931266
4554	1	0.931271
4563	1	0.931277
